,dir,time,mass,a,e,i,O,o,M,diskmass,alpha,simID,radius
1246,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run20,10000000.0,1.587638e-06,1.10093,0.030963,3.73909,118.62872,217.61173,59.00578,-999999,-999999,19,0.654741701977
1275,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run21,10000000.0,8.942405e-07,0.0858,0.160487,15.8972,327.80395,229.8781,309.64535,-999999,-999999,20,0.51012891142
1297,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run21,10000000.0,3.343132e-06,0.22448,0.019462,3.52292,249.54768,147.42163,336.41888,-999999,-999999,20,0.905064614146
1302,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run21,10000000.0,1.962068e-06,0.36183,0.102129,3.1024,25.1916,196.84805,141.46806,-999999,-999999,20,0.717883098978
1308,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run21,10000000.0,8.066924e-06,0.58266,0.036762,1.60112,208.38789,115.52628,356.61422,-999999,-999999,20,1.40223826795
1309,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run21,10000000.0,3.542759e-06,0.78214,0.099541,3.73265,26.80514,78.71595,146.96008,-999999,-999999,20,0.928177265717
1310,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run21,10000000.0,5.462465e-06,1.22353,0.028202,2.57867,145.17587,116.03244,181.26047,-999999,-999999,20,1.1204449331
1343,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run22,10000000.0,8.704512e-07,0.08611,0.029388,1.28984,220.34891,170.98161,270.59227,-999999,-999999,21,0.504183552438
1358,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run22,10000000.0,2.176577e-06,0.1934,0.088412,2.37738,110.3393,46.67054,121.68679,-999999,-999999,21,0.751008798334
1361,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run22,10000000.0,4.086435e-06,0.35641,0.021346,2.5414,325.3434,238.63309,93.23604,-999999,-999999,21,0.987617431241
1366,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run22,10000000.0,4.175022e-06,0.50783,0.054745,0.83295,100.29429,273.91992,28.22299,-999999,-999999,21,0.996869679846
1370,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run22,10000000.0,9.406341e-06,0.88927,0.053416,1.01396,166.05457,151.90196,135.31022,-999999,-999999,21,1.46493211599
1398,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run23,10000000.0,1.087841e-06,0.09088,0.310605,23.76515,168.87168,276.07662,68.43293,-999999,-999999,22,0.555500889383
1421,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run23,10000000.0,2.032323e-06,0.21659,0.119166,9.34453,116.29672,3.0339,332.248,-999999,-999999,22,0.728948139961
1423,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run23,10000000.0,2.107819e-06,0.31158,0.117952,12.12453,342.19757,170.8552,133.22795,-999999,-999999,22,0.740600229057
1426,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run23,10000000.0,6.215337e-06,0.47643,0.042652,4.31408,294.26455,138.17116,52.70146,-999999,-999999,22,1.18514473813
1432,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run23,10000000.0,2.693787e-06,0.64473,0.095613,1.98459,71.99332,357.60449,133.19007,-999999,-999999,22,0.823950660618
1433,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run23,10000000.0,7.622965e-06,1.01037,0.019837,2.22188,114.4845,294.05938,240.48753,-999999,-999999,22,2.188608468
1428,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run23,10000000.0,8.944919e-07,1.39907,0.069298,4.19147,299.28109,73.0786,220.01285,-999999,-999999,22,0.510191260283
1469,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run24,10000000.0,8.070596e-07,0.08187,0.034104,6.56079,220.85654,232.13031,235.33428,-999999,-999999,23,0.487877652972
1473,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run24,10000000.0,1.239335e-06,0.1711,0.093453,1.95714,97.63689,90.94712,268.60957,-999999,-999999,23,0.587900163652
1487,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run24,10000000.0,3.552414e-06,0.3075,0.109323,4.38407,23.37308,3.80595,64.69574,-999999,-999999,23,0.929276219978
1492,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run24,10000000.0,4.268257e-06,0.47121,0.077768,1.1122,87.0333,52.4743,323.19862,-999999,-999999,23,1.00648830224
1494,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run24,10000000.0,4.021313e-06,0.66005,0.00834,2.27292,242.2044,302.9452,239.02034,-999999,-999999,23,0.980743393075
1495,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run24,10000000.0,4.872729e-06,0.93475,0.06232,1.62001,101.48942,342.49621,222.86039,-999999,-999999,23,1.06614964174
1539,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run25,10000000.0,1.794646e-06,0.11034,0.22138,15.41868,206.92048,324.83615,20.83338,-999999,-999999,24,0.690577321024
1549,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run25,10000000.0,6.602115e-06,0.32292,0.036081,4.48705,267.86852,20.66312,269.18378,-999999,-999999,24,1.54992547953
1555,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run25,10000000.0,4.240004e-06,0.55842,0.084618,6.37906,348.86793,8.43239,65.17554,-999999,-999999,24,1.00358622222
1556,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run25,10000000.0,7.131192e-06,0.93175,0.039964,4.64507,164.05104,49.23253,69.44416,-999999,-999999,24,1.28902074362
1557,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run25,10000000.0,3.239369e-06,1.38534,0.031378,5.01392,49.07711,250.55125,222.46619,-999999,-999999,24,0.892742195887
1592,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run26,10000000.0,1.587283e-06,0.10496,0.170772,12.49364,208.76739,113.8938,213.66318,-999999,-999999,25,0.654678044931
1604,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run26,10000000.0,1.058646e-06,0.21545,0.147628,1.25308,32.32591,5.73329,100.81965,-999999,-999999,25,0.548969162077
1610,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run26,10000000.0,2.342592e-06,0.33268,0.144305,4.40485,343.77036,32.00708,120.59817,-999999,-999999,25,0.775397551034
1615,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run26,10000000.0,5.404829e-06,0.47198,0.113625,1.52598,287.40085,343.9346,159.13438,-999999,-999999,25,1.11528946515
1617,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run26,10000000.0,5.831835e-06,0.68578,0.096134,1.00945,117.2166,102.76795,85.47307,-999999,-999999,25,1.1527776382
1619,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run26,10000000.0,4.046347e-06,1.12581,0.096793,2.94282,48.14545,270.76523,0.44249,-999999,-999999,25,0.983393281939
1660,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run27,10000000.0,1.62387e-06,0.10587,0.295403,12.64561,56.78182,350.07356,241.22328,-999999,-999999,26,0.661196847188
1668,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run27,10000000.0,1.924564e-06,0.25245,0.180627,8.26924,127.62069,15.20766,215.87661,-999999,-999999,26,0.711884460312
1677,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run27,10000000.0,5.009003e-06,0.39166,0.063441,6.75835,233.32102,160.74642,110.4792,-999999,-999999,26,1.07901241253
1679,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run27,10000000.0,4.940054e-06,0.60321,0.015338,1.27844,70.46371,79.64436,302.31117,-999999,-999999,26,1.07252944786
1681,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run27,10000000.0,9.552091e-06,1.03492,0.053449,0.58536,1.17837,112.75333,177.16933,-999999,-999999,26,1.6295503502
1706,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run28,10000000.0,4.612139e-07,0.07146,0.525065,28.8807,31.45665,268.41139,299.20415,-999999,-999999,27,0.382522822703
1715,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run28,10000000.0,1.831346e-06,0.15879,0.093176,4.52771,220.77788,177.5724,23.01271,-999999,-999999,27,0.696682257451
1740,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run28,10000000.0,2.743384e-06,0.30938,0.082341,2.57566,316.84416,93.55431,133.34737,-999999,-999999,27,0.830512437115
1738,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run28,10000000.0,5.737515e-06,0.46482,0.092436,3.39018,160.54563,276.0712,357.33308,-999999,-999999,27,1.14463409071
1741,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run28,10000000.0,4.997077e-06,0.7805,0.070972,2.57462,80.64067,169.41191,149.87328,-999999,-999999,27,1.07789468846
1742,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run28,10000000.0,4.405636e-06,0.96587,0.050248,1.9413,4.66049,261.27364,293.55298,-999999,-999999,27,1.02044709351
1765,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run29,10000000.0,6.421821e-07,0.0774,0.146522,19.86116,145.16274,193.9639,15.47951,-999999,-999999,28,0.44173303306
1779,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run29,10000000.0,1.612958e-06,0.17311,0.079675,8.15316,250.53773,137.89591,2.3032,-999999,-999999,28,0.659261392963
1790,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run29,10000000.0,3.134064e-06,0.27926,0.080878,7.53588,329.39336,62.67,215.51123,-999999,-999999,28,0.88000637542
1798,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run29,10000000.0,5.539871e-06,0.45188,0.011198,4.78464,99.18361,210.75325,176.65813,-999999,-999999,28,1.12732066155
1802,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run29,10000000.0,2.672988e-06,0.64051,0.047822,6.93943,35.85584,358.08397,16.31907,-999999,-999999,28,0.8211785981
1803,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run29,10000000.0,5.320503e-06,0.92685,0.064841,3.19859,252.02312,243.23509,78.60462,-999999,-999999,28,1.10769030343
1800,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run29,10000000.0,1.826611e-06,1.21867,0.03003,5.15073,191.20947,51.57228,125.39765,-999999,-999999,28,0.695898513608
1838,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run30,10000000.0,1.501004e-06,0.10142,0.035967,8.5631,16.41954,57.98033,335.98946,-999999,-999999,29,0.638961232689
1850,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run30,10000000.0,2.289809e-06,0.24095,0.030871,2.60883,183.69502,278.36825,10.85717,-999999,-999999,29,0.767752445715
1860,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run30,10000000.0,5.830141e-06,0.42514,0.097635,3.50234,155.05643,121.85918,26.14325,-999999,-999999,29,1.15263203814
1862,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run30,10000000.0,7.93397e-06,0.72578,0.061732,1.54081,314.37636,59.45382,252.42007,-999999,-999999,29,1.27098469955
1864,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run30,10000000.0,3.639089e-06,1.18956,0.083898,0.28732,276.65747,195.52097,197.35497,-999999,-999999,29,0.93906706278
1901,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run31,10000000.0,1.325413e-06,0.09779,0.19385,11.44497,130.12994,304.09414,3.59257,-999999,-999999,30,0.605317087482
1915,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run31,10000000.0,4.213461e-06,0.27091,0.106841,3.23464,203.71171,36.30426,344.17284,-999999,-999999,30,1.00084981472
1920,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run31,10000000.0,5.319249e-06,0.46035,0.120111,0.81478,122.43043,307.42778,133.04491,-999999,-999999,30,1.10757678554
1927,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run31,10000000.0,6.594808e-06,0.76889,0.106142,2.09583,9.26553,80.50063,287.17285,-999999,-999999,30,1.24223759041
1928,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run31,10000000.0,4.675577e-06,1.13848,0.129161,3.6359,329.69745,29.26362,280.23166,-999999,-999999,30,1.04717544539
1963,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run32,10000000.0,1.154123e-06,0.09415,0.252678,14.36719,123.15838,5.10511,50.72585,-999999,-999999,31,0.569971154649
1973,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run32,10000000.0,3.86404e-06,0.24491,0.06015,3.4828,312.01547,332.17627,216.07941,-999999,-999999,31,0.963878365922
1982,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run32,10000000.0,5.747732e-06,0.46348,0.086745,5.70142,134.54421,133.9695,280.62899,-999999,-999999,31,1.14551985871
1987,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run32,10000000.0,3.792413e-06,0.69206,0.081559,0.98935,319.87136,178.02674,208.08919,-999999,-999999,31,0.956068908133
1989,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/10/Run32,10000000.0,7.114273e-06,0.98474,0.052917,3.2417,287.94161,250.73376,55.02274,-999999,-999999,31,1.28222158929
2000,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run01,10000000.0,8.073188e-07,0.07563,0.418405,7.21374,351.81051,138.47042,259.62879,-999999,-999999,32,0.487945772725
2026,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run01,10000000.0,3.600387e-06,0.17607,0.08504,1.50068,140.10166,185.0998,216.59715,-999999,-999999,32,0.934711742301
2030,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run01,10000000.0,5.012767e-06,0.33769,0.060478,1.38199,213.68577,74.87252,124.11048,-999999,-999999,32,1.07936486839
2035,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run01,10000000.0,7.136579e-06,0.49919,0.019402,0.81228,56.97553,91.01664,72.33462,-999999,-999999,32,1.29638528403
2038,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run01,10000000.0,9.836879e-06,0.80827,0.013285,2.01391,299.83946,28.43363,163.34955,-999999,-999999,32,1.38826516818
2054,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run02,10000000.0,1.406016e-06,0.08763,0.162697,32.50019,115.8333,127.71254,117.13646,-999999,-999999,33,0.62105539835
2072,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run02,10000000.0,2.544831e-06,0.19451,0.122684,3.06218,197.09601,101.36743,30.14954,-999999,-999999,33,0.803822583495
2080,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run02,10000000.0,4.334989e-06,0.30189,0.075686,1.66497,144.62884,22.11117,44.98093,-999999,-999999,33,1.01330002377
2084,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run02,10000000.0,4.820928e-06,0.41421,0.118857,3.49873,107.93212,301.8177,151.76216,-999999,-999999,33,1.06120691844
2087,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run02,10000000.0,6.645515e-06,0.60815,0.053671,3.65754,306.05925,250.44678,140.91704,-999999,-999999,33,2.05015571038
2088,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run02,10000000.0,1.706508e-05,1.01038,0.005907,0.46921,338.92251,320.4263,257.26029,-999999,-999999,33,1.97643119716
2112,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run03,10000000.0,1.669321e-06,0.09054,0.158639,18.2678,7.09569,94.58453,280.66473,-999999,-999999,34,0.669180393661
2131,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run03,10000000.0,7.254288e-06,0.24589,0.059854,5.53983,107.72465,302.35601,307.86481,-999999,-999999,34,1.48844347216
2135,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run03,10000000.0,7.688034e-06,0.47377,0.053576,5.13914,117.93429,234.13859,153.4174,-999999,-999999,34,1.62803346022
2137,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run03,10000000.0,6.586281e-06,0.75268,0.102938,3.3215,217.84903,276.40198,47.9986,-999999,-999999,34,1.20905202732
2136,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run03,10000000.0,6.237531e-06,1.06075,0.100725,2.65878,327.44888,0.96166,160.39749,-999999,-999999,34,1.1869828705
2167,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run04,10000000.0,2.129449e-06,0.09623,0.199706,18.016,248.73408,64.33271,359.42103,-999999,-999999,35,0.743894995349
2177,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run04,10000000.0,4.425638e-06,0.23794,0.068569,5.00724,86.40936,285.12475,173.18702,-999999,-999999,35,1.02245883049
2185,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run04,10000000.0,1.032156e-05,0.4472,0.093064,2.1613,84.92745,19.87121,255.39529,-999999,-999999,35,1.80331926698
2186,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run04,10000000.0,8.046458e-06,0.73374,0.061902,2.95345,248.94298,256.34924,249.43061,-999999,-999999,35,1.44163200816
2187,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run04,10000000.0,1.379834e-05,1.11066,0.050171,1.03609,318.26989,193.46422,267.89374,-999999,-999999,35,1.22690897793
2213,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run05,10000000.0,1.216425e-06,0.08312,0.233314,7.66029,188.80999,167.14107,314.77579,-999999,-999999,36,0.583150125526
2222,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run05,10000000.0,2.991719e-06,0.18876,0.130085,9.68315,146.97272,113.99658,197.29935,-999999,-999999,36,0.862400173784
2231,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run05,10000000.0,5.67701e-06,0.32566,0.164074,4.11953,315.20924,164.31491,39.73508,-999999,-999999,36,1.13937021287
2236,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run05,10000000.0,8.068386e-06,0.51045,0.035762,1.53201,318.13096,28.54288,307.66313,-999999,-999999,36,1.4483227125
2238,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run05,10000000.0,9.845071e-06,0.8258,0.111703,0.92179,38.40297,0.24021,188.33708,-999999,-999999,36,2.04706159825
2237,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run05,10000000.0,3.756984e-06,1.25622,0.069212,4.88564,148.03402,52.64477,113.96922,-999999,-999999,36,0.952175272333
2262,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run06,10000000.0,1.291818e-06,0.07354,0.268764,13.02683,345.47914,280.52224,59.11266,-999999,-999999,37,0.59859785138
2281,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run06,10000000.0,6.440532e-06,0.23397,0.194974,2.89307,89.65855,101.95542,46.85985,-999999,-999999,37,1.27395948095
2287,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run06,10000000.0,9.170844e-06,0.48333,0.095087,3.39168,147.6767,188.59702,38.91515,-999999,-999999,37,1.39213143305
2286,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run06,10000000.0,6.74632e-06,0.6932,0.113831,0.82138,129.92176,49.91776,154.27417,-999999,-999999,37,1.37423465782
2288,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run06,10000000.0,7.368941e-06,1.01343,0.066762,1.4405,339.51592,167.22296,178.33432,-999999,-999999,37,1.32564569333
2322,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run07,10000000.0,2.282812e-06,0.08628,0.101534,20.6486,141.93979,316.66991,72.33233,-999999,-999999,38,0.766731549792
2329,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run07,10000000.0,8.126719e-06,0.27227,0.111267,4.42502,348.83253,106.80699,152.29062,-999999,-999999,38,1.59873010548
2337,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run07,10000000.0,1.376712e-05,0.61745,0.061311,1.53863,113.2546,31.34456,219.1278,-999999,-999999,38,2.09584676428
2338,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run07,10000000.0,6.087577e-06,1.1343,0.045275,3.20752,271.53959,210.30001,15.90888,-999999,-999999,38,1.17449064132
2366,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run08,10000000.0,1.143102e-06,0.08288,0.397418,11.72567,121.06357,93.93327,180.28916,-999999,-999999,39,0.567598304794
2377,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run08,10000000.0,4.673179e-06,0.20102,0.13191,2.12537,331.90774,333.83398,323.67335,-999999,-999999,39,1.04694190148
2386,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run08,10000000.0,6.507771e-06,0.37777,0.048707,0.67264,342.47584,136.4205,59.48967,-999999,-999999,39,1.83361844733
2387,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run08,10000000.0,1.066204e-05,0.63693,0.034049,1.90107,79.51522,64.58971,104.28998,-999999,-999999,39,1.29190869256
2380,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run08,10000000.0,5.261612e-07,0.70182,0.124725,23.17454,130.01303,203.8986,317.88945,-999999,-999999,39,0.405073713464
2389,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run08,10000000.0,9.927683e-06,1.0229,0.119103,1.3402,247.90543,112.22628,52.21327,-999999,-999999,39,1.38727610321
2417,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run09,10000000.0,1.855626e-06,0.09472,0.171136,3.06983,151.353,236.15303,157.9827,-999999,-999999,40,0.700683234983
2435,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run09,10000000.0,3.54344e-06,0.21829,0.07118,8.47031,346.88967,164.72058,241.25281,-999999,-999999,40,0.928254834147
2439,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run09,10000000.0,8.154506e-06,0.4061,0.010297,1.84398,145.81681,27.88346,227.41577,-999999,-999999,40,1.74545311574
2437,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run09,10000000.0,3.267243e-06,0.55126,0.108117,2.98356,166.97963,330.46708,238.45559,-999999,-999999,40,0.896074038144
2441,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run09,10000000.0,1.198166e-05,0.84304,0.04661,1.52579,32.64352,184.59923,34.37293,-999999,-999999,40,1.72340003822
2471,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run10,10000000.0,4.300674e-06,0.11534,0.202431,6.0437,33.60371,351.68222,346.22028,-999999,-999999,41,1.00980475392
2487,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run10,10000000.0,9.416668e-06,0.35945,0.124058,6.20831,198.65913,357.97265,310.42077,-999999,-999999,41,1.59199478985
2489,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run10,10000000.0,1.108813e-05,0.67059,0.05673,4.36106,28.44222,33.63057,259.25893,-999999,-999999,41,1.46760846684
2490,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run10,10000000.0,9.190533e-06,1.23159,0.045605,4.15105,167.05031,242.49467,198.7805,-999999,-999999,41,1.61222184285
2523,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run11,10000000.0,2.15664e-06,0.09971,0.294772,20.22494,103.07991,50.69762,85.4343,-999999,-999999,42,0.748010111373
2534,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run11,10000000.0,4.9317e-06,0.24278,0.154349,4.77481,349.07925,101.86254,23.98941,-999999,-999999,42,1.07174049355
2538,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run11,10000000.0,1.059902e-05,0.45859,0.029034,3.51683,191.85465,53.09695,348.3072,-999999,-999999,42,1.44361384836
2540,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run11,10000000.0,8.236527e-06,0.70376,0.048657,2.72482,318.88946,307.25462,171.35113,-999999,-999999,42,1.40783523303
2542,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run11,10000000.0,1.52478e-05,1.19723,0.109729,1.16395,71.1638,21.52143,208.19073,-999999,-999999,42,1.89409772614
2577,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run12,10000000.0,3.030434e-06,0.10229,0.228596,11.81055,258.12904,287.7563,100.42855,-999999,-999999,43,0.867234755906
2586,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run12,10000000.0,3.027761e-06,0.23881,0.209954,2.5019,320.42424,46.61127,81.99801,-999999,-999999,43,0.866902087726
2590,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run12,10000000.0,8.282801e-06,0.4094,0.095362,2.02108,115.61363,71.14919,271.74907,-999999,-999999,43,1.33322516713
2592,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run12,10000000.0,9.019679e-06,0.65937,0.116785,6.98789,154.20561,241.82365,222.35279,-999999,-999999,43,1.28729245838
2594,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run12,10000000.0,1.148148e-05,0.99459,0.043205,1.8558,0.96743,343.39422,245.50743,-999999,-999999,43,1.34377259336
2584,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run12,10000000.0,5.200143e-07,4.16689,0.616808,12.99092,259.9918,22.19289,269.07053,-999999,-999999,43,0.403009361095
2628,/Users/johncmoriarty/AeroFS/NBody/InitialGrid/0.5/15/Run13,10000000.0,2.126078e-06,0.09216,0.099939,11.34718,182.16718,15.04282,191.03925,-999999,-999999,44,0.743382759792
